start_lat,start_lng,end_lat,end_lng,start_station_id,end_station_id,weekday_name,cnt
37.7614,-122.4264,37.772,-122.4537,120.0,377.0,Saturday,1
37.766999999999996,-122.3908,37.7645,-122.4026,104.0,114.0,Thursday,1
37.7603,-122.4189,37.7701,-122.4292,122.0,85.0,Saturday,1
37.7603,-122.4189,37.7662,-122.4266,122.0,96.0,Friday,1
37.7603,-122.4189,37.7662,-122.4266,122.0,96.0,Sunday,1
37.7603,-122.4189,37.766999999999996,-122.4154,122.0,99.0,Thursday,1
37.7603,-122.4189,37.766999999999996,-122.4154,122.0,99.0,Wednesday,1
37.7603,-122.4189,37.7671,-122.4107,122.0,100.0,Friday,1
37.7603,-122.4189,37.7692,-122.434,122.0,84.0,Friday,1
37.7603,-122.4189,37.7692,-122.4223,122.0,356.0,Friday,1
37.7603,-122.4189,37.7698,-122.4292,122.0,85.0,Sunday,1
37.7603,-122.4189,37.77,-122.4117,122.0,88.0,Sunday,1
37.7603,-122.4189,37.7701,-122.4292,122.0,85.0,Thursday,1
37.7603,-122.4188,37.7658,-122.4575,122.0,458.0,Friday,1
37.7603,-122.4189,37.7719,-122.3982,122.0,91.0,Sunday,1
37.7603,-122.4189,37.772,-122.4537,122.0,377.0,Saturday,1
37.7603,-122.4189,37.772,-122.4338,122.0,73.0,Sunday,1
37.7603,-122.4189,37.7723,-122.4198,122.0,499.0,Saturday,1
37.7603,-122.4189,37.7729,-122.5091,122.0,521.0,Monday,1
37.7603,-122.4189,37.773,-122.4125,122.0,78.0,Thursday,1
37.7603,-122.4189,37.7733,-122.4392,122.0,71.0,Tuesday,1
37.7603,-122.4189,37.7733,-122.4392,122.0,71.0,Wednesday,1
37.7603,-122.4189,37.7734,-122.412,122.0,78.0,Saturday,1
37.7603,-122.4189,37.7658,-122.4573,122.0,458.0,Tuesday,1
37.7603,-122.4189,37.7658,-122.4576,122.0,458.0,Tuesday,1
37.7603,-122.4189,37.7651,-122.4219,122.0,98.0,Wednesday,1
37.7603,-122.4189,37.7651,-122.4219,122.0,98.0,Saturday,1
37.7603,-122.4189,37.7606,-122.4148,122.0,123.0,Friday,1
37.7603,-122.4189,37.7606,-122.4148,122.0,123.0,Sunday,1
37.7603,-122.4189,37.7614,-122.4264,122.0,120.0,Thursday,1
37.7603,-122.4189,37.7616,-122.3906,122.0,126.0,Tuesday,1
37.7603,-122.4189,37.7632,-122.4307,122.0,106.0,Sunday,1
37.7603,-122.4189,37.7633,-122.4219,122.0,109.0,Sunday,1
37.7603,-122.4189,37.7635,-122.4075,122.0,336.0,Monday,1
37.7603,-122.4189,37.7636,-122.4641,122.0,457.0,Friday,1
37.7603,-122.4189,37.7637,-122.4156,122.0,110.0,Friday,1
37.7603,-122.4189,37.7637,-122.4152,122.0,110.0,Friday,1
37.7603,-122.4189,37.7637,-122.4152,122.0,110.0,Sunday,1
37.7603,-122.4189,37.7643,-122.4319,122.0,105.0,Wednesday,1
37.7603,-122.4189,37.7645,-122.4026,122.0,114.0,Saturday,1
37.7603,-122.4189,37.7648,-122.4201,122.0,223.0,Monday,1
37.7603,-122.4189,37.7648,-122.4201,122.0,223.0,Saturday,1
37.7603,-122.4189,37.7648,-122.4201,122.0,223.0,Thursday,1
37.7603,-122.4189,37.7648,-122.4201,122.0,223.0,Wednesday,1
37.7603,-122.4189,37.7648,-122.3948,122.0,116.0,Thursday,1
37.7603,-122.4189,37.765,-122.3988,122.0,115.0,Friday,1
37.7603,-122.4189,37.7734,-122.412,122.0,78.0,Sunday,1
37.7603,-122.4189,37.7735,-122.427,122.0,56.0,Tuesday,1
37.7603,-122.4189,37.7735,-122.4161,122.0,77.0,Tuesday,1
37.7603,-122.4189,37.7871,-122.3946,122.0,26.0,Saturday,1
37.7603,-122.4189,37.7872,-122.3944,122.0,26.0,Wednesday,1
37.7603,-122.4189,37.7872,-122.3943,122.0,26.0,Tuesday,1
37.7603,-122.4189,37.7873,-122.4167,122.0,369.0,Thursday,1
37.7603,-122.4189,37.7873,-122.3944,122.0,26.0,Friday,1
37.7603,-122.4189,37.7873,-122.3944,122.0,26.0,Wednesday,1
37.7603,-122.4189,37.7882,-122.4035,122.0,19.0,Tuesday,1
37.7603,-122.4189,37.7886,-122.4034,122.0,19.0,Monday,1
37.7603,-122.4189,37.7886,-122.39200000000001,122.0,27.0,Saturday,1
37.7603,-122.4189,37.7905,-122.4325,122.0,492.0,Saturday,1
37.7603,-122.4189,37.7922,-122.4039,122.0,10.0,Thursday,1
37.7603,-122.4189,37.7954,-122.3942,122.0,15.0,Sunday,1
37.7603,-122.4189,37.7973,-122.3984,122.0,11.0,Friday,1
37.7603,-122.4189,37.8043,-122.4335,122.0,400.0,Saturday,1
37.7603,-122.4188,37.7317,-122.4511,122.0,433.0,Saturday,1
37.7603,-122.4188,37.7568,-122.406,122.0,518.0,Tuesday,1
37.7603,-122.4188,37.7603,-122.4189,122.0,122.0,Saturday,1
37.7603,-122.4188,37.7603,-122.4188,122.0,122.0,Thursday,1
37.7603,-122.4188,37.7603,-122.3875,122.0,376.0,Thursday,1
37.7603,-122.4188,37.7637,-122.4156,122.0,110.0,Friday,1
37.7603,-122.4189,37.7871,-122.3943,122.0,26.0,Wednesday,1
37.7603,-122.4189,37.7871,-122.395,122.0,26.0,Saturday,1
37.7603,-122.4189,37.7735,-122.416,122.0,77.0,Friday,1
37.7603,-122.4189,37.787,-122.3945,122.0,26.0,Saturday,1
37.7603,-122.4189,37.7735,-122.416,122.0,77.0,Sunday,1
37.7603,-122.4189,37.7735,-122.416,122.0,77.0,Tuesday,1
37.7603,-122.4189,37.7735,-122.416,122.0,77.0,Wednesday,1
37.7603,-122.4189,37.7735,-122.4119,122.0,78.0,Friday,1
37.7603,-122.4189,37.7735,-122.4119,122.0,78.0,Sunday,1
37.7603,-122.4189,37.7737,-122.4116,122.0,78.0,Sunday,1
37.7603,-122.4189,37.7759,-122.4378,122.0,53.0,Sunday,1
37.7603,-122.4189,37.7765,-122.4173,122.0,58.0,Monday,1
37.7603,-122.4189,37.7766,-122.4174,122.0,58.0,Thursday,1
37.7603,-122.4189,37.7766,-122.4173,122.0,58.0,Monday,1
37.7603,-122.4189,37.7771,-122.4294,122.0,55.0,Friday,1
37.7603,-122.4189,37.7779,-122.397,122.0,453.0,Thursday,1
37.7603,-122.4189,37.781,-122.4218,122.0,383.0,Sunday,1
37.7603,-122.4189,37.7824,-122.4396,122.0,29.0,Saturday,1
37.7603,-122.4189,37.7834,-122.3995,122.0,13.0,Thursday,1
37.7603,-122.4189,37.7839,-122.4084,122.0,5.0,Thursday,1
37.7603,-122.4189,37.784,-122.4124,122.0,34.0,Thursday,1
37.7603,-122.4189,37.7853,-122.4316,122.0,510.0,Sunday,1
37.7603,-122.4189,37.7854,-122.4317,122.0,510.0,Saturday,1
37.7603,-122.4189,37.7604,-122.4107,122.0,124.0,Sunday,1
37.7603,-122.4189,37.7604,-122.4108,122.0,124.0,Sunday,1
37.7603,-122.4189,37.7604,-122.4108,122.0,124.0,Friday,1
37.7593,-122.4368,37.7811,-122.4474,118.0,481.0,Friday,1
37.7593,-122.4215,37.7812,-122.4185,121.0,41.0,Thursday,1
37.7593,-122.4214,37.7788,-122.4161,121.0,43.0,Saturday,1
37.7593,-122.4101,37.7637,-122.413,125.0,112.0,Saturday,1
37.7602,-122.419,37.7634,-122.4075,122.0,336.0,Friday,1
37.7602,-122.419,37.7658,-122.4575,122.0,458.0,Wednesday,1
37.7602,-122.419,37.7663,-122.4311,122.0,95.0,Saturday,1
37.7602,-122.419,37.7718,-122.3983,122.0,91.0,Friday,1
37.7602,-122.419,37.7719,-122.3982,122.0,91.0,Friday,1
37.7602,-122.419,37.774,-122.4209,122.0,75.0,Saturday,1
37.7602,-122.4189,37.7603,-122.4188,122.0,122.0,Thursday,1
37.7602,-122.4189,37.7659,-122.4492,122.0,440.0,Friday,1
37.7602,-122.4189,37.7726,-122.4037,122.0,482.0,Wednesday,1
37.7602,-122.4189,37.787,-122.3949,122.0,26.0,Saturday,1
37.7602,-122.4188,37.7591,-122.4214,122.0,121.0,Saturday,1
37.7602,-122.4188,37.7603,-122.4188,122.0,122.0,Sunday,1
37.7602,-122.4188,37.7872,-122.4169,122.0,369.0,Wednesday,1
37.7602,-122.4188,37.7944,-122.4032,122.0,13.0,Wednesday,1
37.7602,-122.4187,37.7603,-122.4188,122.0,122.0,Monday,1
37.7602,-122.3876,37.7977,-122.4234,376.0,496.0,Thursday,1
37.7593,-122.4215,37.7741,-122.4238,121.0,411.0,Thursday,1
37.7593,-122.4368,37.7652,-122.4219,118.0,98.0,Sunday,1
37.7602,-122.3875,37.783,-122.38799999999999,376.0,38.0,Saturday,1
37.7593,-122.4368,37.7593,-122.4367,118.0,118.0,Saturday,1
37.7592,-122.4099,37.7671,-122.4107,125.0,100.0,Tuesday,1
37.7592,-122.4099,37.7671,-122.4107,125.0,100.0,Wednesday,1
37.7592,-122.4099,37.7692,-122.4338,125.0,84.0,Saturday,1
37.7592,-122.4099,37.7692,-122.4223,125.0,356.0,Monday,1
37.7592,-122.4099,37.7698,-122.4157,125.0,87.0,Saturday,1
37.7592,-122.4099,37.7714,-122.4058,125.0,350.0,Tuesday,1
37.7592,-122.4099,37.7717,-122.4224,125.0,76.0,Friday,1
37.7592,-122.4099,37.7717,-122.4224,125.0,76.0,Sunday,1
37.7592,-122.4099,37.7717,-122.4224,125.0,76.0,Wednesday,1
37.7592,-122.4099,37.7723,-122.4198,125.0,499.0,Thursday,1
37.7592,-122.4099,37.7737,-122.4116,125.0,78.0,Sunday,1
37.7592,-122.4099,37.7766,-122.3953,125.0,30.0,Saturday,1
37.7592,-122.4099,37.7767,-122.4079,125.0,493.0,Friday,1
37.7592,-122.4099,37.784,-122.4124,125.0,34.0,Saturday,1
37.7592,-122.4099,37.7859,-122.4089,125.0,4.0,Tuesday,1
37.7592,-122.4099,37.7881,-122.3919,125.0,27.0,Sunday,1
37.7592,-122.4099,37.7923,-122.3971,125.0,17.0,Friday,1
37.7592,-122.4099,37.8026,-122.4363,125.0,399.0,Sunday,1
37.7593,-122.4368,37.7592,-122.4368,118.0,118.0,Tuesday,1
37.7602,-122.3875,37.751,-122.4119,376.0,139.0,Thursday,1
37.7602,-122.3875,37.7862,-122.4048,376.0,3.0,Tuesday,1
37.7603,-122.4189,37.7603,-122.4179,122.0,78.0,Sunday,1
37.7603,-122.4189,37.7457,-122.4221,122.0,142.0,Friday,1
37.7603,-122.4189,37.751,-122.4119,122.0,139.0,Sunday,1
37.7603,-122.4189,37.7521,-122.4197,122.0,386.0,Friday,1
37.7603,-122.4189,37.7524,-122.4206,122.0,134.0,Sunday,1
37.7603,-122.4189,37.7531,-122.4054,122.0,459.0,Saturday,1
37.7603,-122.4189,37.7533,-122.4055,122.0,459.0,Saturday,1
37.7603,-122.4189,37.7568,-122.406,122.0,518.0,Wednesday,1
37.7603,-122.4189,37.7568,-122.4059,122.0,518.0,Friday,1
37.7603,-122.4189,37.7568,-122.4059,122.0,518.0,Monday,1
37.7603,-122.4189,37.7582,-122.4261,122.0,381.0,Sunday,1
37.7603,-122.4189,37.7583,-122.4262,122.0,381.0,Wednesday,1
37.7603,-122.4189,37.7589,-122.4125,122.0,129.0,Wednesday,1
37.7603,-122.4189,37.7592,-122.4213,122.0,121.0,Thursday,1
37.7603,-122.4189,37.7592,-122.4099,122.0,125.0,Saturday,1
37.7603,-122.4189,37.7593,-122.4368,122.0,118.0,Friday,1
37.7603,-122.4189,37.7603,-122.419,122.0,122.0,Monday,1
37.7603,-122.4189,37.7603,-122.4189,122.0,122.0,Saturday,1
37.7603,-122.4189,37.7603,-122.4189,122.0,122.0,Sunday,1
37.7603,-122.4189,37.7603,-122.4189,122.0,122.0,Wednesday,1
37.7603,-122.4189,37.7603,-122.4188,122.0,122.0,Sunday,1
37.7603,-122.4189,37.7457,-122.4221,122.0,142.0,Sunday,1
37.7603,-122.4189,37.7441,-122.4215,122.0,147.0,Saturday,1
37.7602,-122.3874,37.7552,-122.421,376.0,133.0,Thursday,1
37.7603,-122.4189,37.7398,-122.4255,122.0,387.0,Sunday,1
37.7602,-122.3874,37.7603,-122.3874,376.0,376.0,Wednesday,1
37.7603,-122.419,37.7329,-122.4341,122.0,412.0,Sunday,1
37.7603,-122.419,37.7593,-122.4367,122.0,118.0,Friday,1
37.7603,-122.419,37.7603,-122.419,122.0,122.0,Sunday,1
37.7603,-122.419,37.7604,-122.3875,122.0,376.0,Saturday,1
37.7603,-122.419,37.7659,-122.4494,122.0,440.0,Friday,1
37.7603,-122.419,37.7662,-122.4311,122.0,95.0,Sunday,1
37.7603,-122.419,37.7663,-122.4311,122.0,95.0,Tuesday,1
37.7603,-122.419,37.769,-122.4222,122.0,356.0,Monday,1
37.7603,-122.419,37.7692,-122.4269,122.0,86.0,Friday,1
37.7603,-122.419,37.7698,-122.4292,122.0,85.0,Sunday,1
37.7603,-122.419,37.7717,-122.3985,122.0,91.0,Wednesday,1
37.7603,-122.419,37.7736,-122.412,122.0,78.0,Saturday,1
37.7603,-122.419,37.7763,-122.4175,122.0,58.0,Sunday,1
37.7603,-122.419,37.7766,-122.4172,122.0,58.0,Sunday,1
37.7603,-122.419,37.7787,-122.3925,122.0,66.0,Friday,1
37.7603,-122.419,37.7884,-122.4036,122.0,19.0,Wednesday,1
37.7603,-122.419,37.7887,-122.4035,122.0,19.0,Tuesday,1
37.7603,-122.419,37.7888,-122.4035,122.0,19.0,Monday,1
37.7603,-122.4188,37.7643,-122.4319,122.0,105.0,Wednesday,1
37.7603,-122.4188,37.7658,-122.4575,122.0,458.0,Monday,1
37.7592,-122.4099,37.7671,-122.4107,125.0,100.0,Friday,1
37.7604,-122.3875,37.7662,-122.4311,376.0,95.0,Sunday,1
37.7604,-122.3875,37.7473,-122.4114,376.0,144.0,Saturday,1
37.7604,-122.3875,37.7473,-122.4113,376.0,144.0,Friday,1
37.7604,-122.3875,37.7531,-122.4056,376.0,459.0,Friday,1
37.7604,-122.3875,37.7551,-122.4209,376.0,133.0,Friday,1
37.7604,-122.3875,37.7553,-122.4211,376.0,133.0,Wednesday,1
37.7604,-122.3875,37.7604,-122.3875,376.0,376.0,Friday,1
37.7604,-122.3875,37.7604,-122.3874,376.0,376.0,Sunday,1
37.7604,-122.3875,37.7634,-122.4307,376.0,106.0,Tuesday,1
37.7604,-122.3875,37.7643,-122.4318,376.0,105.0,Sunday,1
37.7604,-122.3875,37.7672,-122.3908,376.0,104.0,Monday,1
37.7603,-122.4188,37.7658,-122.4575,122.0,458.0,Saturday,1
37.7604,-122.3875,37.77,-122.4118,376.0,88.0,Tuesday,1
37.7604,-122.3875,37.7703,-122.3913,376.0,93.0,Monday,1
37.7604,-122.3875,37.7714,-122.4057,376.0,350.0,Saturday,1
37.7604,-122.3875,37.772,-122.4337,376.0,73.0,Wednesday,1
37.7604,-122.3875,37.7735,-122.4269,376.0,56.0,Friday,1
37.7604,-122.3875,37.7763,-122.3942,376.0,465.0,Thursday,1
37.7604,-122.3875,37.7764,-122.39399999999999,376.0,453.0,Saturday,1
37.7604,-122.3875,37.7766,-122.4172,376.0,58.0,Tuesday,1
37.7604,-122.3875,37.7767,-122.4174,376.0,58.0,Thursday,1
37.7604,-122.3875,37.7437,-122.4269,376.0,145.0,Tuesday,1
37.7604,-122.4107,37.7965,-122.3946,124.0,12.0,Wednesday,1
37.7604,-122.4107,37.7954,-122.3943,124.0,15.0,Friday,1
37.7604,-122.4107,37.7923,-122.3979,124.0,17.0,Thursday,1
37.7604,-122.4108,37.7776,-122.4332,124.0,54.0,Thursday,1
37.7604,-122.4108,37.7829,-122.3879,124.0,38.0,Sunday,1
37.7604,-122.4108,37.7872,-122.3881,124.0,28.0,Saturday,1
37.7604,-122.4108,37.7895,-122.4007,124.0,21.0,Monday,1
37.7604,-122.4108,37.792,-122.3974,124.0,17.0,Friday,1
37.7604,-122.4108,37.7945,-122.3948,124.0,16.0,Tuesday,1
37.7604,-122.4107,37.744,-122.4215,124.0,147.0,Saturday,1
37.7604,-122.4107,37.744,-122.4215,124.0,147.0,Sunday,1
37.7604,-122.4107,37.7478,-122.425,124.0,140.0,Friday,1
37.7604,-122.4107,37.7531,-122.4055,124.0,459.0,Friday,1
37.7604,-122.4107,37.7604,-122.4107,124.0,124.0,Friday,1
37.7604,-122.4107,37.7605,-122.4109,124.0,124.0,Friday,1
37.7604,-122.4107,37.7611,-122.4325,124.0,119.0,Sunday,1
37.7604,-122.4107,37.7637,-122.4156,124.0,110.0,Wednesday,1
37.7604,-122.4107,37.7637,-122.4155,124.0,110.0,Friday,1
37.7604,-122.4107,37.7717,-122.3867,124.0,461.0,Sunday,1
37.7604,-122.4107,37.7734,-122.416,124.0,77.0,Friday,1
37.7604,-122.4107,37.7881,-122.3921,124.0,27.0,Wednesday,1
37.7604,-122.4107,37.7886,-122.4085,124.0,324.0,Sunday,1
37.7604,-122.3875,37.7767,-122.4174,376.0,58.0,Wednesday,1
37.7604,-122.3875,37.7786,-122.3927,376.0,66.0,Saturday,1
37.7604,-122.3875,37.7786,-122.3926,376.0,66.0,Saturday,1
37.7605,-122.4107,37.744,-122.4215,124.0,147.0,Saturday,1
37.7605,-122.4107,37.7662,-122.4265,124.0,96.0,Sunday,1
37.7605,-122.4107,37.768,-122.4335,124.0,84.0,Wednesday,1
37.7605,-122.4106,37.7954,-122.3943,124.0,15.0,Sunday,1
37.7605,-122.3875,37.7386,-122.3896,376.0,360.0,Tuesday,1
37.7605,-122.3875,37.7403,-122.3768,376.0,463.0,Wednesday,1
37.7605,-122.3875,37.7502,-122.3866,376.0,410.0,Monday,1
37.7605,-122.3875,37.7502,-122.3866,376.0,410.0,Saturday,1
37.7605,-122.3875,37.7502,-122.3866,376.0,410.0,Thursday,1
37.7605,-122.3875,37.7502,-122.3866,376.0,410.0,Wednesday,1
37.7605,-122.3875,37.7554,-122.3888,376.0,355.0,Monday,1
37.7605,-122.3875,37.7616,-122.3906,376.0,126.0,Sunday,1
37.7605,-122.3875,37.763000000000005,-122.4265,376.0,107.0,Sunday,1
37.7605,-122.3875,37.7645,-122.4026,376.0,114.0,Thursday,1
37.7605,-122.3875,37.765,-122.3988,376.0,115.0,Sunday,1
37.7605,-122.3875,37.7662,-122.4266,376.0,96.0,Thursday,1
37.7605,-122.3875,37.7665,-122.3983,376.0,345.0,Monday,1
37.7605,-122.3875,37.766999999999996,-122.3908,376.0,104.0,Saturday,1
37.7605,-122.3875,37.766999999999996,-122.3908,376.0,104.0,Wednesday,1
37.7605,-122.3875,37.7671,-122.4074,376.0,101.0,Saturday,1
37.7605,-122.4107,37.7611,-122.4324,124.0,119.0,Saturday,1
37.7605,-122.4108,37.7611,-122.4322,124.0,119.0,Wednesday,1
37.7604,-122.3875,37.7787,-122.3926,376.0,66.0,Saturday,1
37.7605,-122.4108,37.7611,-122.4324,124.0,119.0,Tuesday,1
37.7604,-122.3875,37.7809,-122.42200000000001,376.0,383.0,Tuesday,1
37.7604,-122.3875,37.7839,-122.4082,376.0,5.0,Tuesday,1
37.7604,-122.3875,37.7868,-122.3979,376.0,25.0,Saturday,1
37.7604,-122.3875,37.7954,-122.3943,376.0,15.0,Saturday,1
37.7604,-122.3875,37.7964,-122.3946,376.0,12.0,Thursday,1
37.7604,-122.3874,37.7255,-122.39399999999999,376.0,434.0,Saturday,1
37.7604,-122.3874,37.7552,-122.4211,376.0,133.0,Thursday,1
37.7604,-122.3874,37.7591,-122.4214,376.0,121.0,Friday,1
37.7604,-122.3874,37.7594,-122.4214,376.0,121.0,Saturday,1
37.7604,-122.3874,37.7604,-122.3874,376.0,376.0,Sunday,1
37.7604,-122.3874,37.7616,-122.3908,376.0,126.0,Saturday,1
37.7604,-122.3874,37.7643,-122.4026,376.0,114.0,Monday,1
37.7604,-122.3874,37.7717,-122.3867,376.0,461.0,Monday,1
37.7604,-122.3874,37.7718,-122.4338,376.0,73.0,Sunday,1
37.7604,-122.3874,37.7718,-122.39299999999999,376.0,92.0,Monday,1
37.7604,-122.3874,37.7766,-122.4173,376.0,58.0,Friday,1
37.7604,-122.3874,37.7786,-122.3924,376.0,66.0,Friday,1
37.7604,-122.3874,37.7874,-122.3881,376.0,28.0,Saturday,1
37.7604,-122.3874,37.7879,-122.3917,376.0,27.0,Tuesday,1
37.7604,-122.4108,37.7766,-122.3953,124.0,30.0,Sunday,1
37.7604,-122.4108,37.7764,-122.4262,124.0,74.0,Friday,1
37.7604,-122.4108,37.7752,-122.4583,124.0,455.0,Saturday,1
37.7603,-122.3875,37.7766,-122.4172,376.0,58.0,Friday,1
37.7603,-122.3875,37.7789,-122.3925,376.0,66.0,Wednesday,1
37.7603,-122.3875,37.7812,-122.4187,376.0,41.0,Wednesday,1
37.7603,-122.3875,37.7831,-122.38799999999999,376.0,38.0,Saturday,1
37.7603,-122.3875,37.7839,-122.3988,376.0,36.0,Saturday,1
37.7603,-122.3875,37.7867,-122.4534,376.0,517.0,Saturday,1
37.7603,-122.3875,37.7877,-122.4163,376.0,369.0,Tuesday,1
37.7603,-122.3875,37.7879,-122.3917,376.0,27.0,Monday,1
37.7603,-122.3875,37.7897,-122.3906,376.0,24.0,Saturday,1
37.7603,-122.3875,37.8028,-122.4132,376.0,371.0,Thursday,1
37.7603,-122.3874,37.755,-122.421,376.0,133.0,Wednesday,1
37.7603,-122.3874,37.7551,-122.421,376.0,133.0,Friday,1
37.7603,-122.3874,37.7551,-122.421,376.0,133.0,Wednesday,1
37.7603,-122.3874,37.7553,-122.4209,376.0,133.0,Thursday,1
37.7603,-122.3874,37.7553,-122.3891,376.0,355.0,Saturday,1
37.7603,-122.3874,37.7614,-122.4266,376.0,120.0,Sunday,1
37.7603,-122.3874,37.7637,-122.4155,376.0,110.0,Saturday,1
37.7603,-122.3874,37.7643,-122.4318,376.0,105.0,Sunday,1
37.7603,-122.3874,37.7717,-122.3867,376.0,461.0,Friday,1
37.7603,-122.3874,37.7717,-122.3867,376.0,461.0,Thursday,1
37.7603,-122.3875,37.7785,-122.3925,376.0,66.0,Friday,1
37.7603,-122.3875,37.772,-122.4537,376.0,377.0,Sunday,1
37.7603,-122.3874,37.7734,-122.4272,376.0,56.0,Wednesday,1
37.7603,-122.3875,37.7717,-122.3867,376.0,461.0,Monday,1
37.7603,-122.4188,37.7666,-122.3983,122.0,345.0,Friday,1
37.7603,-122.4188,37.7666,-122.3982,122.0,345.0,Friday,1
37.7603,-122.4188,37.7701,-122.4155,122.0,87.0,Tuesday,1
37.7603,-122.4188,37.772,-122.4537,122.0,377.0,Monday,1
37.7603,-122.4188,37.7736,-122.4119,122.0,78.0,Friday,1
37.7603,-122.4188,37.7762,-122.4262,122.0,74.0,Tuesday,1
37.7603,-122.4188,37.7765,-122.4082,122.0,493.0,Saturday,1
37.7603,-122.4188,37.7778,-122.4229,122.0,468.0,Saturday,1
37.7603,-122.4188,37.7808,-122.4026,122.0,321.0,Tuesday,1
37.7603,-122.4188,37.7871,-122.3948,122.0,26.0,Saturday,1
37.7603,-122.4188,37.7889,-122.3923,122.0,27.0,Saturday,1
37.7603,-122.4188,37.7942,-122.3951,122.0,16.0,Wednesday,1
37.7603,-122.3875,37.751,-122.412,376.0,139.0,Thursday,1
37.7603,-122.3875,37.7551,-122.4211,376.0,133.0,Monday,1
37.7603,-122.3875,37.7592,-122.4214,376.0,121.0,Thursday,1
37.7603,-122.3875,37.7602,-122.3875,376.0,376.0,Monday,1
37.7603,-122.3875,37.7651,-122.4219,376.0,98.0,Saturday,1
37.7603,-122.3875,37.7658,-122.4575,376.0,458.0,Wednesday,1
37.7603,-122.3875,37.7702,-122.4153,376.0,87.0,Monday,1
37.7603,-122.3874,37.7718,-122.4338,376.0,73.0,Sunday,1
37.7603,-122.3874,37.7785,-122.3925,376.0,66.0,Friday,1
37.7604,-122.4108,37.7727,-122.4037,124.0,482.0,Thursday,1
37.7604,-122.4108,37.7614,-122.4264,124.0,120.0,Tuesday,1
37.7604,-122.4108,37.763000000000005,-122.4265,124.0,107.0,Monday,1
37.7604,-122.4108,37.763000000000005,-122.4265,124.0,107.0,Tuesday,1
37.7604,-122.4108,37.763000000000005,-122.4265,124.0,107.0,Wednesday,1
37.7604,-122.4108,37.7633,-122.4307,124.0,106.0,Saturday,1
37.7604,-122.4108,37.7633,-122.4219,124.0,109.0,Tuesday,1
37.7604,-122.4108,37.7633,-122.4074,124.0,336.0,Friday,1
37.7604,-122.4108,37.7636,-122.4641,124.0,457.0,Saturday,1
37.7604,-122.4108,37.7636,-122.4074,124.0,336.0,Tuesday,1
37.7604,-122.4108,37.7637,-122.4156,124.0,110.0,Wednesday,1
37.7604,-122.4108,37.7648,-122.3948,124.0,116.0,Sunday,1
37.7604,-122.4108,37.7651,-122.4219,124.0,98.0,Friday,1
37.7604,-122.4108,37.7671,-122.4107,124.0,100.0,Friday,1
37.7604,-122.4108,37.7671,-122.4107,124.0,100.0,Thursday,1
37.7604,-122.4108,37.7672,-122.4107,124.0,100.0,Sunday,1
37.7604,-122.4108,37.7672,-122.3908,124.0,104.0,Thursday,1
37.7604,-122.4108,37.7675,-122.4334,124.0,84.0,Thursday,1
37.7604,-122.4108,37.768,-122.3912,124.0,93.0,Wednesday,1
37.7604,-122.4108,37.7692,-122.4223,124.0,356.0,Saturday,1
37.7604,-122.4108,37.7693,-122.3863,124.0,460.0,Tuesday,1
37.7604,-122.4108,37.7614,-122.4264,124.0,120.0,Wednesday,1
37.7604,-122.4108,37.7614,-122.4264,124.0,120.0,Thursday,1
37.7603,-122.3874,37.7831,-122.38799999999999,376.0,38.0,Saturday,1
37.7604,-122.4108,37.7612,-122.4306,124.0,119.0,Sunday,1
37.7603,-122.3874,37.7867,-122.4534,376.0,517.0,Saturday,1
37.7603,-122.3874,37.7873,-122.3881,376.0,28.0,Friday,1
37.7603,-122.3874,37.7953,-122.3942,376.0,15.0,Wednesday,1
37.7603,-122.3874,37.7955,-122.3944,376.0,15.0,Sunday,1
37.7603,-122.3874,37.7999,-122.3985,376.0,8.0,Sunday,1
37.7604,-122.4108,37.7441,-122.4215,124.0,147.0,Sunday,1
37.7604,-122.4108,37.7473,-122.4114,124.0,144.0,Friday,1
37.7604,-122.4108,37.751,-122.412,124.0,139.0,Tuesday,1
37.7604,-122.4108,37.7521,-122.4198,124.0,386.0,Saturday,1
37.7604,-122.4108,37.7521,-122.4197,124.0,386.0,Friday,1
37.7604,-122.4108,37.7532,-122.4055,124.0,459.0,Thursday,1
37.7604,-122.4108,37.7532,-122.4055,124.0,459.0,Tuesday,1
37.7604,-122.4108,37.755,-122.4258,124.0,131.0,Thursday,1
37.7604,-122.4108,37.7589,-122.4125,124.0,129.0,Monday,1
37.7604,-122.4108,37.7592,-122.4099,124.0,125.0,Saturday,1
37.7604,-122.4108,37.7603,-122.4189,124.0,122.0,Sunday,1
37.7604,-122.4108,37.7604,-122.4108,124.0,124.0,Sunday,1
37.7604,-122.4108,37.7604,-122.4108,124.0,124.0,Thursday,1
37.7604,-122.4108,37.7606,-122.4148,124.0,123.0,Saturday,1
37.7592,-122.4099,37.7671,-122.4107,125.0,100.0,Thursday,1
37.7592,-122.4099,37.766999999999996,-122.4154,125.0,99.0,Tuesday,1
37.7605,-122.3875,37.77,-122.4117,376.0,88.0,Tuesday,1
37.7592,-122.4215,37.7458,-122.4222,121.0,142.0,Saturday,1
37.7592,-122.4367,37.7885,-122.4354,118.0,480.0,Saturday,1
37.7592,-122.4367,37.7895,-122.40100000000001,118.0,21.0,Friday,1
37.7592,-122.4367,37.7953,-122.3943,118.0,15.0,Friday,1
37.7592,-122.4367,37.7953,-122.3943,118.0,15.0,Saturday,1
37.7592,-122.4215,37.7329,-122.4342,121.0,412.0,Saturday,1
